agent,timestep,mean,variance,std_dev,q1,q3,median,mad
0,332,0.1355973960554346,0.1141455586103313,0.3378543452589167,0.004165244475007057,0.050080752372741705,0.012581950426101685,0.011859911680221559
0,333,0.14094108750528478,0.12292031461338399,0.3505999352729318,0.004048785567283631,0.040293844789266585,0.011793486773967743,0.010806278884410858
0,334,0.1388529693351147,0.12281901493763929,0.35045543930382833,0.00397791676223278,0.03876175805926323,0.010752150416374206,0.009766098856925963
0,335,0.13577653402660753,0.1194804678290976,0.34565946801599057,0.0037312161177396773,0.040191606432199475,0.010879755020141602,0.009894454479217529
0,336,0.13633131039269425,0.12173998201082092,0.3489125707262794,0.0039017707109451297,0.04110608622431755,0.01117112785577774,0.010396815836429596
0,337,0.13708386200856656,0.12611310928354877,0.3551240758996055,0.003882560506463051,0.044714164733886716,0.011627180874347687,0.010982640087604523
0,338,0.1384007507657751,0.1310312263984654,0.3619823564739936,0.0036037467420101167,0.05662403106689454,0.012457402050495147,0.011729486286640167
0,339,0.14587566690876128,0.14106348986947254,0.3755841981093887,0.003306715190410614,0.04583685994148254,0.012212152779102325,0.011447651684284209
0,340,0.15967489358909587,0.1712190752410543,0.41378626758394765,0.002893182262778282,0.04795538783073425,0.009871730208396911,0.009143659472465515
0,341,0.1717630790586167,0.19956078639614733,0.4467222698681445,0.0031826488673686983,0.051548013091087336,0.009860548377037048,0.009101471304893492
0,342,0.17971698876391062,0.22594488253695605,0.47533659919782745,0.0033643629401922228,0.05235032439231872,0.010052245855331422,0.009295612573623657
0,343,0.18682251396648425,0.2552105805439359,0.5051837096977059,0.0035649921745061876,0.052475142478942874,0.011300233006477357,0.010534301400184631
0,344,0.1791237740123526,0.2309897293846685,0.4806139088547776,0.003764310106635094,0.052135974168777466,0.011643150448799133,0.010923269391059875
0,345,0.16572835057022722,0.18025985685450716,0.4245702025042586,0.003652244806289673,0.05151647925376892,0.011716142296791077,0.01107771098613739
0,346,0.15148063061085154,0.14203206925533396,0.3768714227098334,0.003624638915061951,0.05169810056686401,0.01174827218055725,0.01102706789970398
0,347,0.14210183506316326,0.12159930060191279,0.3487109126510279,0.00406581312417984,0.051816558837890624,0.01203976571559906,0.011275765299797059
0,348,0.1281443731423388,0.10968378068586104,0.3311854173810511,0.0035638920962810516,0.05184778571128845,0.011333870887756347,0.010576629638671875
0,349,0.12758294881341306,0.11133665830765666,0.3336714826107509,0.003078256547451019,0.05171758532524109,0.011935031414031983,0.01117626428604126
0,350,0.12350014483040951,0.10698661726245753,0.32708808792503824,0.002799282968044281,0.05024987459182739,0.011738929152488708,0.010980626940727232
0,351,0.12081618683135255,0.10306422787834524,0.3210361784571098,0.0025189220905303955,0.051912373304367064,0.01166885793209076,0.011035612225532532
