cluster_id,agent_id,mean,std,var,q1,q3,count,cluster_size
71,1,0.02883481674221598,0.08224822467376185,0.006764770461985607,0.0016412585973739624,0.024789001792669296,2405,2405
71,2,0.027468444623068564,0.07646668627893635,0.005847154110481274,0.001177459955215454,0.024608712643384933,2405,2405
72,0,0.030550844283520454,0.08130210564515758,0.006610032382336365,0.002238970249891281,0.02778505254536867,1987,1987
72,1,0.030899711903775225,0.0822628504630796,0.006767176566310995,0.0012849345803260803,0.02719968557357788,1987,1987
72,2,0.030525433904972726,0.08881686257334497,0.007888435077372446,0.00124359130859375,0.026823880150914192,1987,1987
73,0,0.028832116282324606,0.0774673422951685,0.006001189122276801,0.0016217175871133804,0.025169324595481157,2552,2552
73,1,0.02623218065638644,0.07332164852155089,0.005376064141917846,0.0014272965490818024,0.026081038173288107,2552,2552
73,2,0.03062870545545593,0.07939268687862032,0.006303198729806652,0.002065815031528473,0.02572248037904501,2552,2552
74,0,0.028118482805404754,0.07991800718348277,0.006386887872179205,0.0012769624590873718,0.025135640986263752,2951,2951
74,1,0.02824986740815482,0.07803393065606434,0.006089294333635459,0.0015738382935523987,0.02541729435324669,2951,2951
74,2,0.029776077611818125,0.08055494525608424,0.0064890992052107285,0.0014612376689910889,0.02610446698963642,2951,2951
75,0,0.027085085540841634,0.07629398330223604,0.005820771888121871,0.0012725666165351868,0.024263733066618443,2391,2391
75,1,0.024402284810482358,0.06322084507166231,0.003996875251575129,0.001346394419670105,0.024026465602219105,2391,2391
75,2,0.02450883737794466,0.0703348113137903,0.004946985682546484,0.0013347193598747253,0.024462305940687656,2391,2391
76,0,0.026136230368260367,0.07707504360094865,0.005940562346088135,0.001356475055217743,0.024667036719620228,2558,2558
76,1,0.03203854218743919,0.0848613493505809,0.0072014486136013365,0.0020140409469604492,0.026142763905227184,2558,2558
76,2,0.027965231975169154,0.08104870201896452,0.006568892098958904,0.0016875192523002625,0.024991856887936592,2558,2558
77,0,0.031161285967128867,0.08796792217086163,0.0077383553310587695,0.001408059149980545,0.023997888434678316,2782,2782
77,1,0.02934658572316775,0.08220237591788476,0.00675723060654524,0.0018720142543315887,0.02633250504732132,2782,2782
77,2,0.02621239305947225,0.07149233326433332,0.005111153715578502,0.0014983154833316803,0.025436597876250744,2782,2782
78,0,0.02525292936017408,0.0708884737289042,0.0050251757076135405,0.0014226790517568588,0.024748672731220722,2468,2468
78,1,0.0258474438423872,0.06883429013779789,0.00473815949877454,0.001545242965221405,0.024336247704923153,2468,2468
78,2,0.03130639778832019,0.08576831378315748,0.0073562036492061614,0.0016905218362808228,0.02601391775533557,2468,2468
79,0,0.026370850435257658,0.06817632970346778,0.004648011931835942,0.0015113651752471924,0.02547299861907959,2597,2597
79,1,0.02998114053144173,0.08248004953527459,0.006802958571341349,0.001604519784450531,0.02581671066582203,2597,2597
79,2,0.025772760007537622,0.0742651025373613,0.005515305454884787,0.0012731105089187622,0.02434857189655304,2597,2597
80,0,0.02904574689662475,0.08364054971610546,0.006995741556812309,0.0012590400874614716,0.02525772899389267,2248,2248
80,1,0.030794853539068544,0.0933122162584294,0.008707169703059897,0.0016613677144050598,0.024408596102148294,2248,2248
80,2,0.024387446308783603,0.06792289237563781,0.004613519308672477,0.001252301037311554,0.024548199027776718,2248,2248
81,0,0.028847269608701775,0.08208545412656558,0.006738021779164502,0.001390114426612854,0.025351899676024914,2455,2455
81,1,0.026296831021377486,0.07806185718884512,0.00609365354777165,0.001157522201538086,0.024194595403969288,2455,2455
81,2,0.029060620025687996,0.08096863198049968,0.006555919364793597,0.001583009958267212,0.02510660421103239,2455,2455
82,0,0.029291975960300014,0.08330779754160504,0.006940189131233054,0.001728653907775879,0.025183263700455427,2694,2694
